year_film,year_ceremony,number_ceremony,category,actor_name,film,winner
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Janssen,Captain Kidd,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Roy Webb,The Enchanted Cottage,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Morton Scott, Dale Butts",Flame of Barbary Coast,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Edward J. Kay,G. I. Honeymoon,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Louis Applebaum, Ann Ronell",G. I. Joe,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Janssen,Guest in the House,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Daniele Amfitheatrof,Guest Wife,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Keys of the Kingdom,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,The Lost Weekend,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Love Letters,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Karl Hajos,The Man Who Walked Alone,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,"Objective, Burma!",f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Alexander Tansman,Paris--Underground,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Miklos Rozsa, Morris Stoloff",A Song to Remember,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Janssen,The Southerner,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,Spellbound,t
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),H. J. Salter,This Love of Ours,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Herbert Stothart,The Valley of Decision,f
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Arthur Lange, Hugo Friedhofer",The Woman in the Window,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),Georgie Stoll,Anchors Aweigh,t
1945,1946,18,MUSIC (Scoring of a Musical Picture),Arthur Lange,Belle of the Yukon,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),"Jerome Kern, H. J. Salter",Can't Help Singing,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),Morton Scott,Hitchhike to Happiness,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),Robert Emmett Dolan,Incendiary Blonde,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Max Steiner",Rhapsody in Blue,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),"Alfred Newman, Charles Henderson",State Fair,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),Edward J. Kay,Sunbonnet Sue,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),"Charles Wolcott, Edward Plumb, Paul J. Smith",The Three Caballeros,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),"Marlin Skiles, Morris Stoloff",Tonight and Every Night,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),Walter Greene,Why Girls Leave Home,f
1945,1946,18,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Lou Forbes",Wonder Man,f
1945,1946,18,MUSIC (Song),Music by Harold Arlen; Lyrics by Johnny Mercer,Here Come the Waves,f
1945,1946,18,MUSIC (Song),Music by Jule Styne; Lyrics by Sammy Cahn,Tonight and Every Night,f
1945,1946,18,MUSIC (Song),Music by James Van Heusen; Lyrics by Johnny Burke,The Bells of St. Mary's,f
1945,1946,18,MUSIC (Song),Music by Jay Livingston; Lyrics by Ray Evans,Why Girls Leave Home,f
1945,1946,18,MUSIC (Song),Music by Walter Kent; Lyrics by Kim Gannon,Earl Carroll Vanities,f
1945,1946,18,MUSIC (Song),Music by Jule Styne; Lyrics by Sammy Cahn,Anchors Aweigh,f
1945,1946,18,MUSIC (Song),Music by Allie Wrubel; Lyrics by Herb Magidson,Sing Your Way Home,f
1945,1946,18,MUSIC (Song),Music by Richard Rodgers; Lyrics by Oscar Hammerstein II,State Fair,t
1945,1946,18,MUSIC (Song),Music and Lyrics by Ann Ronell,G. I. Joe,f
1945,1946,18,MUSIC (Song),Music by Victor Young; Lyrics by Eddie Heyman,Love Letters,f
1945,1946,18,MUSIC (Song),Music by Jerome Kern; Lyrics by E. Y. Harburg,Can't Help Singing,f
1945,1946,18,MUSIC (Song),Music by James Van Heusen; Lyrics by Johnny Burke,Belle of the Yukon,f
1945,1946,18,MUSIC (Song),Music by David Rose; Lyrics by Leo Robin,Wonder Man,f
1945,1946,18,MUSIC (Song),Music by Ray Heindorf and M. K. Jerome; Lyrics by Ted Koehler,San Antonio,f
1945,1946,18,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,Anchors Aweigh,f
1945,1946,18,BEST MOTION PICTURE,Rainbow Productions,The Bells of St. Mary's,f
1945,1946,18,BEST MOTION PICTURE,Paramount,The Lost Weekend,t
1945,1946,18,BEST MOTION PICTURE,Warner Bros.,Mildred Pierce,f
1945,1946,18,BEST MOTION PICTURE,Selznick International Pictures,Spellbound,f
1945,1946,18,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Donald's Crime,f
1945,1946,18,SHORT SUBJECT (Cartoon),"George Pal, Producer",Jasper and the Beanstalk,f
1945,1946,18,SHORT SUBJECT (Cartoon),"Eddie Selzer, Producer",Life with Feathers,f
1945,1946,18,SHORT SUBJECT (Cartoon),"Paul Terry, Producer",Mighty Mouse in Gypsy Life,f
1945,1946,18,SHORT SUBJECT (Cartoon),"Walter Lantz, Producer",The Poet and Peasant,f
1945,1946,18,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer",Quiet Please!,t
1945,1946,18,SHORT SUBJECT (Cartoon),Screen Gems,Rippling Romance,f
1945,1946,18,SHORT SUBJECT (One-reel),"Edmund Reek, Producer",Along the Rainbow Trail,f
1945,1946,18,SHORT SUBJECT (One-reel),"Ralph Staub, Producer",Screen Snapshots' 25th Anniversary,f
1945,1946,18,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer;  Jerry Bresler, Executive Producer",Stairway to Light,t
1945,1946,18,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Story of a Dog,f
1945,1946,18,SHORT SUBJECT (One-reel),"Grantland Rice, Producer",White Rhapsody,f
1945,1946,18,SHORT SUBJECT (One-reel),"Joseph O'Brien and Thomas Mead, Producers",Your National Gallery,f
1945,1946,18,SHORT SUBJECT (Two-reel),"Chester Franklin, Producer;  Jerry Bresler, Executive Producer",A Gun in His Hand,f
1945,1946,18,SHORT SUBJECT (Two-reel),"Jules White, Producer",The Jury Goes Round 'N' Round,f
1945,1946,18,SHORT SUBJECT (Two-reel),"George Templeton, Producer",The Little Witch,f
1945,1946,18,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",Star in the Night,t
1945,1946,18,SOUND RECORDING,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director",The Bells of St. Mary's,t
1945,1946,18,SOUND RECORDING,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director",Flame of Barbary Coast,f
1945,1946,18,SOUND RECORDING,"Universal Studio Sound Department, Bernard B. Brown, Sound Director",Lady on a Train,f
1945,1946,18,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",Leave Her to Heaven,f
1945,1946,18,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",Rhapsody in Blue,f
1945,1946,18,SOUND RECORDING,"Columbia Studio Sound Department, John P. Livadary, Sound Director",A Song to Remember,f
1945,1946,18,SOUND RECORDING,"General Service, Jack Whitney, Sound Director",The Southerner,f
1945,1946,18,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",They Were Expendable,f
1945,1946,18,SOUND RECORDING,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director",The Three Caballeros,f
1945,1946,18,SOUND RECORDING,"RCA Sound, W. V. Wolfe, Sound Director",Three Is a Family,f
1945,1946,18,SOUND RECORDING,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",The Unseen,f
1945,1946,18,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",Wonder Man,f
1945,1946,18,SPECIAL EFFECTS,"Photographic Effects by Fred Sersen, Sol Halprin; Sound Effects by Roger Heman, Harry Leonard",Captain Eddie,f
1945,1946,18,SPECIAL EFFECTS,Photographic Effects by Jack Cosgrove,Spellbound,f
1945,1946,18,SPECIAL EFFECTS,"Photographic Effects by A. Arnold Gillespie, Donald Jahraus, Robert A. MacDonald; Sound Effects by Michael Steinore",They Were Expendable,f
1945,1946,18,SPECIAL EFFECTS,Photographic Effects by Lawrence W. Butler; Sound Effects by Ray Bomba,A Thousand and One Nights,f
1945,1946,18,SPECIAL EFFECTS,Photographic Effects by John Fulton; Sound Effects by Arthur W. Johns,Wonder Man,t
1945,1946,18,WRITING (Original Motion Picture Story),"Thomas Monroe, Laszlo Gorog",The Affairs of Susan,f
1945,1946,18,WRITING (Original Motion Picture Story),Charles G. Booth,The House on 92nd Street,t
1945,1946,18,WRITING (Original Motion Picture Story),"John Steinbeck, Jack Wagner",A Medal for Benny,f
1945,1946,18,WRITING (Original Motion Picture Story),Alvah Bessie,"Objective, Burma!",f
1945,1946,18,WRITING (Original Motion Picture Story),Ernst Marischka,A Song to Remember,f
1945,1946,18,WRITING (Original Screenplay),Philip Yordan,Dillinger,f
1945,1946,18,WRITING (Original Screenplay),Richard Schweizer,Marie-Louise,t
1945,1946,18,WRITING (Original Screenplay),Myles Connolly,Music for Millions,f
1945,1946,18,WRITING (Original Screenplay),Milton Holmes,Salty O'Rourke,f
1945,1946,18,WRITING (Original Screenplay),Harry Kurnitz,"What Next, Corporal Hargrove?",f
1945,1946,18,WRITING (Screenplay),"Leopold Atlas, Guy Endore, Philip Stevenson",G. I. Joe,f
1945,1946,18,WRITING (Screenplay),"Charles Brackett, Billy Wilder",The Lost Weekend,t
1945,1946,18,WRITING (Screenplay),Ranald MacDougall,Mildred Pierce,f
1945,1946,18,WRITING (Screenplay),Albert Maltz,Pride of the Marines,f
1945,1946,18,WRITING (Screenplay),"Tess Slesinger, Frank Davis",A Tree Grows in Brooklyn,f
1945,1946,18,SPECIAL AWARD, Walter Wanger for his six years service as President of the Academy of Motion Picture Arts and Sciences.,,t
1945,1946,18,SPECIAL AWARD, Peggy Ann Garner,,t
1945,1946,18,SPECIAL AWARD, The House I Live In,,t
1945,1946,18,SPECIAL AWARD, Republic Studio,,t
1946,1947,19,ACTOR,Fredric March,The Best Years of Our Lives,t
1946,1947,19,ACTOR,Laurence Olivier,Henry V,f
1946,1947,19,ACTOR,Larry Parks,The Jolson Story,f
1946,1947,19,ACTOR,Gregory Peck,The Yearling,f
1946,1947,19,ACTOR,James Stewart,It's a Wonderful Life,f
1946,1947,19,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Green Years,f
1946,1947,19,ACTOR IN A SUPPORTING ROLE,William Demarest,The Jolson Story,f
1946,1947,19,ACTOR IN A SUPPORTING ROLE,Claude Rains,Notorious,f
1946,1947,19,ACTOR IN A SUPPORTING ROLE,Harold Russell,The Best Years of Our Lives,t
1946,1947,19,ACTOR IN A SUPPORTING ROLE,Clifton Webb,The Razor's Edge,f
1946,1947,19,ACTRESS,Olivia de Havilland,To Each His Own,t
1946,1947,19,ACTRESS,Celia Johnson,Brief Encounter,f
1946,1947,19,ACTRESS,Jennifer Jones,Duel in the Sun,f
1946,1947,19,ACTRESS,Rosalind Russell,Sister Kenny,f
1946,1947,19,ACTRESS,Jane Wyman,The Yearling,f
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,The Spiral Staircase,f
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Anne Baxter,The Razor's Edge,t
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Lillian Gish,Duel in the Sun,f
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Flora Robson,Saratoga Trunk,f
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anna and the King of Siam,f
1946,1947,19,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, William Darling;  Interior Decoration:  Thomas Little, Frank E. Hughes",Anna and the King of Siam,t
1946,1947,19,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, Walter Tyler;  Interior Decoration:  Sam Comer, Ray Moyer",Kitty,f
1946,1947,19,ART DIRECTION (Black-and-White),"Art Direction:  Richard Day, Nathan Juran;  Interior Decoration:  Thomas Little, Paul S. Fox",The Razor's Edge,f
1946,1947,19,ART DIRECTION (Color),John Bryan,Caesar and Cleopatra,f
1946,1947,19,ART DIRECTION (Color),"Art Direction:  Paul Sheriff, Carmen Dillon",Henry V,f
1946,1947,19,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Interior Decoration:  Edwin B. Willis",The Yearling,t
1946,1947,19,CINEMATOGRAPHY (Black-and-White),Arthur Miller,Anna and the King of Siam,t
1946,1947,19,CINEMATOGRAPHY (Black-and-White),George Folsey,The Green Years,f
1946,1947,19,CINEMATOGRAPHY (Color),Joseph Walker,The Jolson Story,f
1946,1947,19,CINEMATOGRAPHY (Color),"Charles Rosher, Leonard Smith, Arthur Arling",The Yearling,t
1946,1947,19,DIRECTING,William Wyler,The Best Years of Our Lives,t
1946,1947,19,DIRECTING,David Lean,Brief Encounter,f
1946,1947,19,DIRECTING,Frank Capra,It's a Wonderful Life,f
1946,1947,19,DIRECTING,Robert Siodmak,The Killers,f
1946,1947,19,DIRECTING,Clarence Brown,The Yearling,f
1946,1947,19,DOCUMENTARY (Short Subject),The March of Time,Atomic Power,f
1946,1947,19,DOCUMENTARY (Short Subject),Artkino,Life at the Zoo,f
1946,1947,19,DOCUMENTARY (Short Subject),Paramount,Paramount News Issue #37 (Twentieth Anniversary Issue!  1927.....1947),f
1946,1947,19,DOCUMENTARY (Short Subject),United States Department of War,Seeds of Destiny,t
1946,1947,19,DOCUMENTARY (Short Subject),"Herbert Morgan, Producer",Traffic with the Devil,f
1946,1947,19,FILM EDITING,Daniel Mandell,The Best Years of Our Lives,t
1946,1947,19,FILM EDITING,William Hornbeck,It's a Wonderful Life,f
1946,1947,19,FILM EDITING,William Lyon,The Jolson Story,f
1946,1947,19,FILM EDITING,Arthur Hilton,The Killers,f
1946,1947,19,FILM EDITING,Harold Kress,The Yearling,f
1946,1947,19,MUSIC (Music Score of a Dramatic or Comedy Picture),Bernard Herrmann,Anna and the King of Siam,f
1946,1947,19,MUSIC (Music Score of a Dramatic or Comedy Picture),Hugo Friedhofer,The Best Years of Our Lives,t
1946,1947,19,MUSIC (Music Score of a Dramatic or Comedy Picture),William Walton,Henry V,f
1946,1947,19,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,Humoresque,f
1946,1947,19,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,The Killers,f
1946,1947,19,MUSIC (Scoring of a Musical Picture),Robert Emmett Dolan,Blue Skies,f
1946,1947,19,MUSIC (Scoring of a Musical Picture),Alfred Newman,Centennial Summer,f
1946,1947,19,MUSIC (Scoring of a Musical Picture),Lennie Hayton,The Harvey Girls,f
1946,1947,19,MUSIC (Scoring of a Musical Picture),Morris Stoloff,The Jolson Story,t
1946,1947,19,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Max Steiner",Night and Day,f
1946,1947,19,MUSIC (Song),Music by Jerome Kern; Lyrics by Oscar Hammerstein II,Centennial Summer,f
1946,1947,19,MUSIC (Song),Music by James Monaco; Lyrics by Mack Gordon,The Dolly Sisters,f
1946,1947,19,MUSIC (Song),Music by Hoagy Carmichael; Lyrics by Jack Brooks,Canyon Passage,f
1946,1947,19,MUSIC (Song),Music by Harry Warren; Lyrics by Johnny Mercer,The Harvey Girls,t
1946,1947,19,MUSIC (Song),Music and Lyrics by Irving Berlin,Blue Skies,f
1946,1947,19,BEST MOTION PICTURE,Samuel Goldwyn Productions,The Best Years of Our Lives,t
1946,1947,19,BEST MOTION PICTURE,J. Arthur Rank-Two Cities Films,Henry V,f
1946,1947,19,BEST MOTION PICTURE,Liberty Films,It's a Wonderful Life,f
1946,1947,19,BEST MOTION PICTURE,20th Century-Fox,The Razor's Edge,f
1946,1947,19,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,The Yearling,f
1946,1947,19,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer",The Cat Concerto,t
1946,1947,19,SHORT SUBJECT (Cartoon),"Walter Lantz, Producer",Chopin's Musical Moments,f
1946,1947,19,SHORT SUBJECT (Cartoon),"George Pal, Producer",John Henry and the Inky Poo,f
1946,1947,19,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Squatter's Rights,f
1946,1947,19,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Walky Talky Hawky,f
1946,1947,19,SHORT SUBJECT (One-reel),"Jack Eaton, Producer",Dive-Hi Champs,f
1946,1947,19,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Facing Your Danger,t
1946,1947,19,SHORT SUBJECT (One-reel),"Edmund Reek, Producer",Golden Horses,f
1946,1947,19,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Smart as a Fox,f
1946,1947,19,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Sure Cures,f
1946,1947,19,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",A Boy and His Dog,t
1946,1947,19,SHORT SUBJECT (Two-reel),"George B. Templeton, Producer",College Queen,f
1946,1947,19,SHORT SUBJECT (Two-reel),"Jules White, Producer",Hiss and Yell,f
1946,1947,19,SHORT SUBJECT (Two-reel),"Jerry Bresler, Producer",The Luckiest Guy in the World,f
1946,1947,19,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",The Best Years of Our Lives,f
1946,1947,19,SOUND RECORDING,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",It's a Wonderful Life,f
1946,1947,19,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",The Jolson Story,t
1946,1947,19,SPECIAL EFFECTS,Special Visual Effects by Thomas Howard,Blithe Spirit,t
1946,1947,19,SPECIAL EFFECTS,Special Visual Effects by William McGann; Special Audible Effects by Nathan Levinson,A Stolen Life,f
1946,1947,19,WRITING (Original Motion Picture Story),Vladimir Pozner,The Dark Mirror,f
1946,1947,19,WRITING (Original Motion Picture Story),Jack Patrick,The Strange Love of Martha Ivers,f
1946,1947,19,WRITING (Original Motion Picture Story),Victor Trivas,The Stranger,f
1946,1947,19,WRITING (Original Motion Picture Story),Charles Brackett,To Each His Own,f
1946,1947,19,WRITING (Original Motion Picture Story),Clemence Dane,Vacation from Marriage,t
1946,1947,19,WRITING (Original Screenplay),Raymond Chandler,The Blue Dahlia,f
1946,1947,19,WRITING (Original Screenplay),Jacques Prevert,Children of Paradise,f
1946,1947,19,WRITING (Original Screenplay),Ben Hecht,Notorious,f
1946,1947,19,WRITING (Original Screenplay),"Norman Panama, Melvin Frank",Road to Utopia,f
1946,1947,19,WRITING (Original Screenplay),"Muriel Box, Sydney Box",The Seventh Veil,t
1946,1947,19,WRITING (Screenplay),"Talbot Jennings, Sally Benson",Anna and the King of Siam,f
1946,1947,19,WRITING (Screenplay),Robert E. Sherwood,The Best Years of Our Lives,t
1946,1947,19,WRITING (Screenplay),"David Lean, Anthony Havelock-Allan, Ronald Neame",Brief Encounter,f
1946,1947,19,WRITING (Screenplay),Anthony Veiller,The Killers,f
1946,1947,19,WRITING (Screenplay),"Sergio Amidei, F. Fellini",Open City,f
1946,1947,19,SPECIAL AWARD, Laurence Olivier for his outstanding achievement as actor,,t
1946,1947,19,SPECIAL AWARD, Harold Russell for bringing hope and courage to his fellow veterans through his appearance in The Best Years of Our Lives.,,t
1946,1947,19,SPECIAL AWARD, Ernst Lubitsch for his distinguished contributions to the art of the motion picture.,,t
1946,1947,19,SPECIAL AWARD, Claude Jarman,,t
1946,1947,19,IRVING G. THALBERG MEMORIAL AWARD,Samuel Goldwyn,,t
1947,1948,20,ACTOR,Ronald Colman,A Double Life,t
1947,1948,20,ACTOR,John Garfield,Body and Soul,f
1947,1948,20,ACTOR,Gregory Peck,Gentleman's Agreement,f
1947,1948,20,ACTOR,William Powell,Life with Father,f
1947,1948,20,ACTOR,Michael Redgrave,Mourning Becomes Electra,f
1947,1948,20,ACTOR IN A SUPPORTING ROLE,Charles Bickford,The Farmer's Daughter,f
1947,1948,20,ACTOR IN A SUPPORTING ROLE,Thomas Gomez,Ride the Pink Horse,f
1947,1948,20,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Miracle on 34th Street,t
1947,1948,20,ACTOR IN A SUPPORTING ROLE,Robert Ryan,Crossfire,f
1947,1948,20,ACTOR IN A SUPPORTING ROLE,Richard Widmark,Kiss of Death,f
1947,1948,20,ACTRESS,Joan Crawford,Possessed,f
1947,1948,20,ACTRESS,Susan Hayward,Smash-Up--The Story of a Woman,f
1947,1948,20,ACTRESS,Dorothy McGuire,Gentleman's Agreement,f
1947,1948,20,ACTRESS,Rosalind Russell,Mourning Becomes Electra,f
1947,1948,20,ACTRESS,Loretta Young,The Farmer's Daughter,t
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,The Paradine Case,f
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,Crossfire,f
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Gentleman's Agreement,t
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Marjorie Main,The Egg and I,f
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Anne Revere,Gentleman's Agreement,f
1947,1948,20,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Maurice Ransford;  Set Decoration:  Thomas Little, Paul S. Fox",The Foxes of Harrow,f
